MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10304661203,000000000022156102,0.326,Active Import Interval (kW),11-08-2024 01:30
10304661203,000000000022156102,0.332,Active Import Interval (kW),11-08-2024 01:00
10304661203,000000000022156102,1.946,Active Import Interval (kW),11-08-2024 00:30
10304661203,000000000022156102,0.324,Active Import Interval (kW),11-08-2024 00:00
10304661203,000000000022156102,0.458,Active Import Interval (kW),10-08-2024 23:30
10304661203,000000000022156102,0.704,Active Import Interval (kW),10-08-2024 23:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),10-08-2024 22:30
10304661203,000000000022156102,0.216,Active Import Interval (kW),10-08-2024 22:00
10304661203,000000000022156102,0.218,Active Import Interval (kW),10-08-2024 21:30
10304661203,000000000022156102,0.220,Active Import Interval (kW),10-08-2024 21:00
10304661203,000000000022156102,1.556,Active Import Interval (kW),10-08-2024 20:30
10304661203,000000000022156102,0.226,Active Import Interval (kW),10-08-2024 20:00
10304661203,000000000022156102,0.226,Active Import Interval (kW),10-08-2024 19:30
10304661203,000000000022156102,0.236,Active Import Interval (kW),10-08-2024 19:00
10304661203,000000000022156102,0.244,Active Import Interval (kW),10-08-2024 18:30
10304661203,000000000022156102,0.422,Active Import Interval (kW),10-08-2024 18:00
10304661203,000000000022156102,0.954,Active Import Interval (kW),10-08-2024 17:30
10304661203,000000000022156102,3.186,Active Import Interval (kW),10-08-2024 17:00
10304661203,000000000022156102,0.274,Active Import Interval (kW),10-08-2024 16:30
10304661203,000000000022156102,0.316,Active Import Interval (kW),10-08-2024 16:00
10304661203,000000000022156102,0.678,Active Import Interval (kW),10-08-2024 15:30
10304661203,000000000022156102,0.382,Active Import Interval (kW),10-08-2024 15:00
10304661203,000000000022156102,0.512,Active Import Interval (kW),10-08-2024 14:30
10304661203,000000000022156102,0.590,Active Import Interval (kW),10-08-2024 14:00
10304661203,000000000022156102,1.448,Active Import Interval (kW),10-08-2024 13:30
10304661203,000000000022156102,0.430,Active Import Interval (kW),10-08-2024 13:00
10304661203,000000000022156102,0.476,Active Import Interval (kW),10-08-2024 12:30
10304661203,000000000022156102,0.598,Active Import Interval (kW),10-08-2024 12:00
10304661203,000000000022156102,0.986,Active Import Interval (kW),10-08-2024 11:30
10304661203,000000000022156102,0.636,Active Import Interval (kW),10-08-2024 11:00
10304661203,000000000022156102,2.050,Active Import Interval (kW),10-08-2024 10:30
10304661203,000000000022156102,0.444,Active Import Interval (kW),10-08-2024 10:00
10304661203,000000000022156102,0.262,Active Import Interval (kW),10-08-2024 09:30
10304661203,000000000022156102,0.244,Active Import Interval (kW),10-08-2024 09:00
10304661203,000000000022156102,0.248,Active Import Interval (kW),10-08-2024 08:30
10304661203,000000000022156102,0.256,Active Import Interval (kW),10-08-2024 08:00
10304661203,000000000022156102,0.260,Active Import Interval (kW),10-08-2024 07:30
10304661203,000000000022156102,0.258,Active Import Interval (kW),10-08-2024 07:00
10304661203,000000000022156102,0.394,Active Import Interval (kW),10-08-2024 06:30
10304661203,000000000022156102,0.358,Active Import Interval (kW),10-08-2024 06:00
10304661203,000000000022156102,1.502,Active Import Interval (kW),10-08-2024 05:30
10304661203,000000000022156102,0.276,Active Import Interval (kW),10-08-2024 05:00
10304661203,000000000022156102,0.276,Active Import Interval (kW),10-08-2024 04:30
10304661203,000000000022156102,0.264,Active Import Interval (kW),10-08-2024 04:00
10304661203,000000000022156102,0.220,Active Import Interval (kW),10-08-2024 03:30
10304661203,000000000022156102,0.280,Active Import Interval (kW),10-08-2024 03:00
10304661203,000000000022156102,0.500,Active Import Interval (kW),10-08-2024 02:30
10304661203,000000000022156102,2.434,Active Import Interval (kW),10-08-2024 02:00
10304661203,000000000022156102,0.400,Active Import Interval (kW),10-08-2024 01:30
10304661203,000000000022156102,0.336,Active Import Interval (kW),10-08-2024 01:00
10304661203,000000000022156102,0.356,Active Import Interval (kW),10-08-2024 00:30
10304661203,000000000022156102,1.092,Active Import Interval (kW),10-08-2024 00:00
10304661203,000000000022156102,1.266,Active Import Interval (kW),09-08-2024 23:30
10304661203,000000000022156102,1.792,Active Import Interval (kW),09-08-2024 23:00
10304661203,000000000022156102,1.490,Active Import Interval (kW),09-08-2024 22:30
10304661203,000000000022156102,1.234,Active Import Interval (kW),09-08-2024 22:00
10304661203,000000000022156102,4.030,Active Import Interval (kW),09-08-2024 21:30
10304661203,000000000022156102,3.912,Active Import Interval (kW),09-08-2024 21:00
10304661203,000000000022156102,0.546,Active Import Interval (kW),09-08-2024 20:30
10304661203,000000000022156102,0.270,Active Import Interval (kW),09-08-2024 20:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),09-08-2024 19:30
10304661203,000000000022156102,0.364,Active Import Interval (kW),09-08-2024 19:00
10304661203,000000000022156102,0.238,Active Import Interval (kW),09-08-2024 18:30
10304661203,000000000022156102,0.430,Active Import Interval (kW),09-08-2024 18:00
10304661203,000000000022156102,0.418,Active Import Interval (kW),09-08-2024 17:30
10304661203,000000000022156102,0.390,Active Import Interval (kW),09-08-2024 17:00
10304661203,000000000022156102,0.598,Active Import Interval (kW),09-08-2024 16:30
10304661203,000000000022156102,1.660,Active Import Interval (kW),09-08-2024 16:00
10304661203,000000000022156102,0.460,Active Import Interval (kW),09-08-2024 15:30
10304661203,000000000022156102,2.148,Active Import Interval (kW),09-08-2024 15:00
10304661203,000000000022156102,3.220,Active Import Interval (kW),09-08-2024 14:30
10304661203,000000000022156102,0.538,Active Import Interval (kW),09-08-2024 14:00
10304661203,000000000022156102,0.378,Active Import Interval (kW),09-08-2024 13:30
10304661203,000000000022156102,1.532,Active Import Interval (kW),09-08-2024 13:00
10304661203,000000000022156102,0.460,Active Import Interval (kW),09-08-2024 12:30
10304661203,000000000022156102,0.540,Active Import Interval (kW),09-08-2024 12:00
10304661203,000000000022156102,0.236,Active Import Interval (kW),09-08-2024 11:30
10304661203,000000000022156102,1.568,Active Import Interval (kW),09-08-2024 11:00
10304661203,000000000022156102,0.208,Active Import Interval (kW),09-08-2024 10:30
10304661203,000000000022156102,0.216,Active Import Interval (kW),09-08-2024 10:00
10304661203,000000000022156102,0.208,Active Import Interval (kW),09-08-2024 09:30
10304661203,000000000022156102,0.210,Active Import Interval (kW),09-08-2024 09:00
10304661203,000000000022156102,0.186,Active Import Interval (kW),09-08-2024 08:30
10304661203,000000000022156102,0.200,Active Import Interval (kW),09-08-2024 08:00
10304661203,000000000022156102,0.210,Active Import Interval (kW),09-08-2024 07:30
10304661203,000000000022156102,0.346,Active Import Interval (kW),09-08-2024 07:00
10304661203,000000000022156102,0.942,Active Import Interval (kW),09-08-2024 06:30
10304661203,000000000022156102,0.984,Active Import Interval (kW),09-08-2024 06:00
10304661203,000000000022156102,0.304,Active Import Interval (kW),09-08-2024 05:30
10304661203,000000000022156102,0.308,Active Import Interval (kW),09-08-2024 05:00
10304661203,000000000022156102,0.318,Active Import Interval (kW),09-08-2024 04:30
10304661203,000000000022156102,0.322,Active Import Interval (kW),09-08-2024 04:00
10304661203,000000000022156102,0.322,Active Import Interval (kW),09-08-2024 03:30
10304661203,000000000022156102,1.742,Active Import Interval (kW),09-08-2024 03:00
10304661203,000000000022156102,1.414,Active Import Interval (kW),09-08-2024 02:30
10304661203,000000000022156102,0.362,Active Import Interval (kW),09-08-2024 02:00
10304661203,000000000022156102,0.366,Active Import Interval (kW),09-08-2024 01:30
10304661203,000000000022156102,0.798,Active Import Interval (kW),09-08-2024 01:00
10304661203,000000000022156102,0.782,Active Import Interval (kW),09-08-2024 00:30
10304661203,000000000022156102,0.368,Active Import Interval (kW),09-08-2024 00:00
10304661203,000000000022156102,1.694,Active Import Interval (kW),08-08-2024 23:30
10304661203,000000000022156102,0.298,Active Import Interval (kW),08-08-2024 23:00
10304661203,000000000022156102,0.572,Active Import Interval (kW),08-08-2024 22:30
10304661203,000000000022156102,0.462,Active Import Interval (kW),08-08-2024 22:00
10304661203,000000000022156102,0.464,Active Import Interval (kW),08-08-2024 21:30
10304661203,000000000022156102,1.118,Active Import Interval (kW),08-08-2024 21:00
10304661203,000000000022156102,3.546,Active Import Interval (kW),08-08-2024 20:30
10304661203,000000000022156102,0.848,Active Import Interval (kW),08-08-2024 20:00
10304661203,000000000022156102,3.160,Active Import Interval (kW),08-08-2024 19:30
10304661203,000000000022156102,2.126,Active Import Interval (kW),08-08-2024 19:00
10304661203,000000000022156102,1.048,Active Import Interval (kW),08-08-2024 18:30
10304661203,000000000022156102,0.610,Active Import Interval (kW),08-08-2024 18:00
10304661203,000000000022156102,1.488,Active Import Interval (kW),08-08-2024 17:30
10304661203,000000000022156102,2.100,Active Import Interval (kW),08-08-2024 17:00
10304661203,000000000022156102,0.330,Active Import Interval (kW),08-08-2024 16:30
10304661203,000000000022156102,1.588,Active Import Interval (kW),08-08-2024 16:00
10304661203,000000000022156102,0.448,Active Import Interval (kW),08-08-2024 15:30
10304661203,000000000022156102,0.608,Active Import Interval (kW),08-08-2024 15:00
10304661203,000000000022156102,2.150,Active Import Interval (kW),08-08-2024 14:30
10304661203,000000000022156102,0.508,Active Import Interval (kW),08-08-2024 14:00
10304661203,000000000022156102,1.404,Active Import Interval (kW),08-08-2024 13:30
10304661203,000000000022156102,0.844,Active Import Interval (kW),08-08-2024 13:00
10304661203,000000000022156102,0.354,Active Import Interval (kW),08-08-2024 12:30
10304661203,000000000022156102,0.388,Active Import Interval (kW),08-08-2024 12:00
10304661203,000000000022156102,0.576,Active Import Interval (kW),08-08-2024 11:30
10304661203,000000000022156102,0.500,Active Import Interval (kW),08-08-2024 11:00
10304661203,000000000022156102,0.310,Active Import Interval (kW),08-08-2024 10:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),08-08-2024 10:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),08-08-2024 09:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),08-08-2024 09:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),08-08-2024 08:30
10304661203,000000000022156102,1.378,Active Import Interval (kW),08-08-2024 08:00
10304661203,000000000022156102,0.608,Active Import Interval (kW),08-08-2024 07:30
10304661203,000000000022156102,0.224,Active Import Interval (kW),08-08-2024 07:00
10304661203,000000000022156102,0.348,Active Import Interval (kW),08-08-2024 06:30
10304661203,000000000022156102,0.250,Active Import Interval (kW),08-08-2024 06:00
10304661203,000000000022156102,0.584,Active Import Interval (kW),08-08-2024 05:30
10304661203,000000000022156102,1.220,Active Import Interval (kW),08-08-2024 05:00
10304661203,000000000022156102,0.242,Active Import Interval (kW),08-08-2024 04:30
10304661203,000000000022156102,0.242,Active Import Interval (kW),08-08-2024 04:00
10304661203,000000000022156102,0.250,Active Import Interval (kW),08-08-2024 03:30
10304661203,000000000022156102,0.242,Active Import Interval (kW),08-08-2024 03:00
10304661203,000000000022156102,0.250,Active Import Interval (kW),08-08-2024 02:30
10304661203,000000000022156102,2.442,Active Import Interval (kW),08-08-2024 02:00
10304661203,000000000022156102,0.590,Active Import Interval (kW),08-08-2024 01:30
10304661203,000000000022156102,0.416,Active Import Interval (kW),08-08-2024 01:00
10304661203,000000000022156102,0.516,Active Import Interval (kW),08-08-2024 00:30
10304661203,000000000022156102,1.178,Active Import Interval (kW),08-08-2024 00:00
10304661203,000000000022156102,0.740,Active Import Interval (kW),07-08-2024 23:30
10304661203,000000000022156102,2.504,Active Import Interval (kW),07-08-2024 23:00
10304661203,000000000022156102,1.152,Active Import Interval (kW),07-08-2024 22:30
10304661203,000000000022156102,0.746,Active Import Interval (kW),07-08-2024 22:00
10304661203,000000000022156102,0.218,Active Import Interval (kW),07-08-2024 21:30
10304661203,000000000022156102,0.238,Active Import Interval (kW),07-08-2024 21:00
10304661203,000000000022156102,0.206,Active Import Interval (kW),07-08-2024 20:30
10304661203,000000000022156102,0.208,Active Import Interval (kW),07-08-2024 20:00
10304661203,000000000022156102,0.208,Active Import Interval (kW),07-08-2024 19:30
10304661203,000000000022156102,0.222,Active Import Interval (kW),07-08-2024 19:00
10304661203,000000000022156102,0.218,Active Import Interval (kW),07-08-2024 18:30
10304661203,000000000022156102,1.720,Active Import Interval (kW),07-08-2024 18:00
10304661203,000000000022156102,0.436,Active Import Interval (kW),07-08-2024 17:30
10304661203,000000000022156102,0.650,Active Import Interval (kW),07-08-2024 17:00
10304661203,000000000022156102,1.320,Active Import Interval (kW),07-08-2024 16:30
10304661203,000000000022156102,1.938,Active Import Interval (kW),07-08-2024 16:00
10304661203,000000000022156102,2.436,Active Import Interval (kW),07-08-2024 15:30
10304661203,000000000022156102,0.926,Active Import Interval (kW),07-08-2024 15:00
10304661203,000000000022156102,0.562,Active Import Interval (kW),07-08-2024 14:30
10304661203,000000000022156102,0.556,Active Import Interval (kW),07-08-2024 14:00
10304661203,000000000022156102,1.706,Active Import Interval (kW),07-08-2024 13:30
10304661203,000000000022156102,0.678,Active Import Interval (kW),07-08-2024 13:00
10304661203,000000000022156102,0.446,Active Import Interval (kW),07-08-2024 12:30
10304661203,000000000022156102,0.518,Active Import Interval (kW),07-08-2024 12:00
10304661203,000000000022156102,0.238,Active Import Interval (kW),07-08-2024 11:30
10304661203,000000000022156102,0.234,Active Import Interval (kW),07-08-2024 11:00
10304661203,000000000022156102,0.244,Active Import Interval (kW),07-08-2024 10:30
10304661203,000000000022156102,1.286,Active Import Interval (kW),07-08-2024 10:00
10304661203,000000000022156102,0.234,Active Import Interval (kW),07-08-2024 09:30
10304661203,000000000022156102,0.240,Active Import Interval (kW),07-08-2024 09:00
10304661203,000000000022156102,0.234,Active Import Interval (kW),07-08-2024 08:30
10304661203,000000000022156102,0.238,Active Import Interval (kW),07-08-2024 08:00
10304661203,000000000022156102,0.242,Active Import Interval (kW),07-08-2024 07:30
10304661203,000000000022156102,0.248,Active Import Interval (kW),07-08-2024 07:00
10304661203,000000000022156102,0.370,Active Import Interval (kW),07-08-2024 06:30
10304661203,000000000022156102,0.262,Active Import Interval (kW),07-08-2024 06:00
10304661203,000000000022156102,0.246,Active Import Interval (kW),07-08-2024 05:30
10304661203,000000000022156102,0.250,Active Import Interval (kW),07-08-2024 05:00
10304661203,000000000022156102,1.518,Active Import Interval (kW),07-08-2024 04:30
10304661203,000000000022156102,0.248,Active Import Interval (kW),07-08-2024 04:00
10304661203,000000000022156102,0.262,Active Import Interval (kW),07-08-2024 03:30
10304661203,000000000022156102,0.276,Active Import Interval (kW),07-08-2024 03:00
10304661203,000000000022156102,0.272,Active Import Interval (kW),07-08-2024 02:30
10304661203,000000000022156102,0.282,Active Import Interval (kW),07-08-2024 02:00
10304661203,000000000022156102,1.354,Active Import Interval (kW),07-08-2024 01:30
10304661203,000000000022156102,0.328,Active Import Interval (kW),07-08-2024 01:00
10304661203,000000000022156102,1.654,Active Import Interval (kW),07-08-2024 00:30
10304661203,000000000022156102,0.364,Active Import Interval (kW),07-08-2024 00:00
10304661203,000000000022156102,1.242,Active Import Interval (kW),06-08-2024 23:30
10304661203,000000000022156102,1.316,Active Import Interval (kW),06-08-2024 23:00
10304661203,000000000022156102,2.986,Active Import Interval (kW),06-08-2024 22:30
10304661203,000000000022156102,0.832,Active Import Interval (kW),06-08-2024 22:00
10304661203,000000000022156102,0.640,Active Import Interval (kW),06-08-2024 21:30
10304661203,000000000022156102,0.568,Active Import Interval (kW),06-08-2024 21:00
10304661203,000000000022156102,1.674,Active Import Interval (kW),06-08-2024 20:30
10304661203,000000000022156102,0.338,Active Import Interval (kW),06-08-2024 20:00
10304661203,000000000022156102,0.592,Active Import Interval (kW),06-08-2024 19:30
10304661203,000000000022156102,0.474,Active Import Interval (kW),06-08-2024 19:00
10304661203,000000000022156102,0.472,Active Import Interval (kW),06-08-2024 18:30
10304661203,000000000022156102,0.746,Active Import Interval (kW),06-08-2024 18:00
10304661203,000000000022156102,1.020,Active Import Interval (kW),06-08-2024 17:30
10304661203,000000000022156102,0.238,Active Import Interval (kW),06-08-2024 17:00
10304661203,000000000022156102,1.818,Active Import Interval (kW),06-08-2024 16:30
10304661203,000000000022156102,0.332,Active Import Interval (kW),06-08-2024 16:00
10304661203,000000000022156102,0.588,Active Import Interval (kW),06-08-2024 15:30
10304661203,000000000022156102,3.748,Active Import Interval (kW),06-08-2024 15:00
10304661203,000000000022156102,4.804,Active Import Interval (kW),06-08-2024 14:30
10304661203,000000000022156102,0.970,Active Import Interval (kW),06-08-2024 14:00
10304661203,000000000022156102,1.372,Active Import Interval (kW),06-08-2024 13:30
10304661203,000000000022156102,1.554,Active Import Interval (kW),06-08-2024 13:00
10304661203,000000000022156102,0.314,Active Import Interval (kW),06-08-2024 12:30
10304661203,000000000022156102,1.426,Active Import Interval (kW),06-08-2024 12:00
10304661203,000000000022156102,0.688,Active Import Interval (kW),06-08-2024 11:30
10304661203,000000000022156102,0.440,Active Import Interval (kW),06-08-2024 11:00
10304661203,000000000022156102,1.816,Active Import Interval (kW),06-08-2024 10:30
10304661203,000000000022156102,0.198,Active Import Interval (kW),06-08-2024 10:00
10304661203,000000000022156102,0.192,Active Import Interval (kW),06-08-2024 09:30
10304661203,000000000022156102,0.192,Active Import Interval (kW),06-08-2024 09:00
10304661203,000000000022156102,0.194,Active Import Interval (kW),06-08-2024 08:30
10304661203,000000000022156102,0.200,Active Import Interval (kW),06-08-2024 08:00
10304661203,000000000022156102,0.196,Active Import Interval (kW),06-08-2024 07:30
10304661203,000000000022156102,0.196,Active Import Interval (kW),06-08-2024 07:00
10304661203,000000000022156102,0.314,Active Import Interval (kW),06-08-2024 06:30
10304661203,000000000022156102,1.440,Active Import Interval (kW),06-08-2024 06:00
10304661203,000000000022156102,0.206,Active Import Interval (kW),06-08-2024 05:30
10304661203,000000000022156102,0.188,Active Import Interval (kW),06-08-2024 05:00
10304661203,000000000022156102,0.188,Active Import Interval (kW),06-08-2024 04:30
10304661203,000000000022156102,0.206,Active Import Interval (kW),06-08-2024 04:00
10304661203,000000000022156102,0.214,Active Import Interval (kW),06-08-2024 03:30
10304661203,000000000022156102,1.160,Active Import Interval (kW),06-08-2024 03:00
10304661203,000000000022156102,0.520,Active Import Interval (kW),06-08-2024 02:30
10304661203,000000000022156102,1.232,Active Import Interval (kW),06-08-2024 02:00
10304661203,000000000022156102,0.640,Active Import Interval (kW),06-08-2024 01:30
10304661203,000000000022156102,1.568,Active Import Interval (kW),06-08-2024 01:00
10304661203,000000000022156102,0.262,Active Import Interval (kW),06-08-2024 00:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),06-08-2024 00:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 23:30
10304661203,000000000022156102,0.256,Active Import Interval (kW),05-08-2024 23:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),05-08-2024 22:30
10304661203,000000000022156102,0.250,Active Import Interval (kW),05-08-2024 22:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),05-08-2024 21:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 21:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 20:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 20:00
10304661203,000000000022156102,1.356,Active Import Interval (kW),05-08-2024 19:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 19:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 18:30
10304661203,000000000022156102,0.250,Active Import Interval (kW),05-08-2024 18:00
10304661203,000000000022156102,0.250,Active Import Interval (kW),05-08-2024 17:30
10304661203,000000000022156102,0.252,Active Import Interval (kW),05-08-2024 17:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),05-08-2024 16:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 16:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),05-08-2024 15:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 15:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),05-08-2024 14:30
10304661203,000000000022156102,0.462,Active Import Interval (kW),05-08-2024 14:00
10304661203,000000000022156102,1.068,Active Import Interval (kW),05-08-2024 13:30
10304661203,000000000022156102,0.250,Active Import Interval (kW),05-08-2024 13:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 12:30
10304661203,000000000022156102,0.256,Active Import Interval (kW),05-08-2024 12:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 11:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 11:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 10:30
10304661203,000000000022156102,0.256,Active Import Interval (kW),05-08-2024 10:00
10304661203,000000000022156102,0.250,Active Import Interval (kW),05-08-2024 09:30
10304661203,000000000022156102,0.250,Active Import Interval (kW),05-08-2024 09:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),05-08-2024 08:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 08:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),05-08-2024 07:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 07:00
10304661203,000000000022156102,1.182,Active Import Interval (kW),05-08-2024 06:30
10304661203,000000000022156102,0.602,Active Import Interval (kW),05-08-2024 06:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),05-08-2024 05:30
10304661203,000000000022156102,0.252,Active Import Interval (kW),05-08-2024 05:00
10304661203,000000000022156102,0.250,Active Import Interval (kW),05-08-2024 04:30
10304661203,000000000022156102,0.256,Active Import Interval (kW),05-08-2024 04:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 03:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 03:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 02:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 02:00
10304661203,000000000022156102,0.750,Active Import Interval (kW),05-08-2024 01:30
10304661203,000000000022156102,0.872,Active Import Interval (kW),05-08-2024 01:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 00:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),05-08-2024 00:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 23:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 23:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 22:30
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 22:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 21:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 21:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 20:30
10304661203,000000000022156102,1.358,Active Import Interval (kW),04-08-2024 20:00
10304661203,000000000022156102,0.268,Active Import Interval (kW),04-08-2024 19:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 19:00
10304661203,000000000022156102,0.260,Active Import Interval (kW),04-08-2024 18:30
10304661203,000000000022156102,0.258,Active Import Interval (kW),04-08-2024 18:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 17:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 17:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 16:30
10304661203,000000000022156102,0.272,Active Import Interval (kW),04-08-2024 16:00
10304661203,000000000022156102,0.236,Active Import Interval (kW),04-08-2024 15:30
10304661203,000000000022156102,0.242,Active Import Interval (kW),04-08-2024 15:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 14:30
10304661203,000000000022156102,1.292,Active Import Interval (kW),04-08-2024 14:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 13:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 13:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 12:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 12:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),04-08-2024 11:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 11:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 10:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 10:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 09:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 09:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 08:30
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 08:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 07:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 07:00
10304661203,000000000022156102,1.394,Active Import Interval (kW),04-08-2024 06:30
10304661203,000000000022156102,0.270,Active Import Interval (kW),04-08-2024 06:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 05:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 05:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),04-08-2024 04:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 04:00
10304661203,000000000022156102,0.252,Active Import Interval (kW),04-08-2024 03:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 03:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 02:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 02:00
10304661203,000000000022156102,1.224,Active Import Interval (kW),04-08-2024 01:30
10304661203,000000000022156102,0.400,Active Import Interval (kW),04-08-2024 01:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),04-08-2024 00:30
10304661203,000000000022156102,0.256,Active Import Interval (kW),04-08-2024 00:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 23:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 23:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),03-08-2024 22:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 22:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),03-08-2024 21:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 21:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),03-08-2024 20:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 20:00
10304661203,000000000022156102,1.438,Active Import Interval (kW),03-08-2024 19:30
10304661203,000000000022156102,0.256,Active Import Interval (kW),03-08-2024 19:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 18:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 18:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 17:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 17:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 16:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 16:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 15:30
10304661203,000000000022156102,0.252,Active Import Interval (kW),03-08-2024 15:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 14:30
10304661203,000000000022156102,0.654,Active Import Interval (kW),03-08-2024 14:00
10304661203,000000000022156102,0.840,Active Import Interval (kW),03-08-2024 13:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 13:00
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 12:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 12:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),03-08-2024 11:30
10304661203,000000000022156102,0.254,Active Import Interval (kW),03-08-2024 11:00
10304661203,000000000022156102,0.256,Active Import Interval (kW),03-08-2024 10:30
